Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Fouji travels,VE A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,799.0,35 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Semi Sleeper / Sleeper (2+1),21:15,06:30,09h 15m,729.0,34 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,07:15,08h 00m,739.0,36 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,05:45,09h 45m,1119.0,24 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),10:30,19:00,08h 30m,857.0,30 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:40,07:00,08h 20m,1399.0,46 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),01:10,08:50,07h 40m,999.0,10 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),22:00,05:45,07h 45m,1500.0,48 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,2499.0,27 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:20,04:35,08h 15m,2499.0,23 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,01:30,08h 30m,1908.0,27 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater (2+2),22:40,06:30,07h 50m,599.0,39 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:30,07:30,08h 00m,1008.0,29 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),12:30,20:30,08h 00m,1199.0,2 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:20,02:10,07h 50m,2499.0,24 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),16:30,01:55,09h 25m,3419.0,32 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),19:20,03:10,07h 50m,1999.0,36 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07:30,07h 55m,1628.0,36 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:00,08h 30m,1770.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),20:30,04:05,07h 35m,1300.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:45,06:45,08h 00m,970.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:00,08h 30m,1520.0,34 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:30,09h 00m,1999.0,37 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:00,04:50,07h 50m,1700.0,40 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:00,04:05,09h 05m,1759.0,34 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,899.0,32 Seats available,3.1,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,03:30,07h 30m,1599.0,17 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Sleeper (2+1),17:20,01:10,07h 50m,2999.0,12 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:20,08h 50m,1424.0,36 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,06:50,09h 20m,1799.0,38 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),16:30,01:25,08h 55m,1899.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RAJ KALPANA TRAVELS PRIVATE LIMITED,Bharat Benz A/C Seater /Sleeper (2+1),10:00,18:00,08h 00m,1099.0,25 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:35,05:25,07h 50m,1800.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:40,04:40,08h 00m,1644.0,25 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,A/C Seater/Sleeper (2+1),19:00,03:15,08h 15m,1999.0,20 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:15,05:05,07h 50m,1999.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),17:00,01:30,08h 30m,1999.0,23 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,1999.0,17 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,05:35,09h 05m,2319.0,37 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),16:45,02:05,09h 20m,2119.0,34 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,06:55,09h 15m,999.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Fouji travels,A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,1799.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,02:50,08h 50m,1709.0,25 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Aadishakti Travels,Bharat Benz A/C Seater (2+2),23:15,07:20,08h 05m,999.0,30 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),18:00,04:05,10h 05m,2019.0,38 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Shiv Mohan Travels,Deluxe AC Seater 2+2,17:30,04:11,10h 41m,1889.0,44 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),19:30,04:15,08h 45m,1500.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,1500.0,37 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
VGO BUS,VE A/C Seater / Sleeper (2+1),22:35,06:35,08h 00m,799.0,17 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,A/C Seater/Sleeper (2+1),20:30,04:45,08h 15m,1819.0,26 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Tourist Point,A/C Seater / Sleeper (2+2),20:15,05:30,09h 15m,2020.0,39 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),19:00,04:11,09h 11m,1899.0,28 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07:00,07h 25m,760.0,46 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
FlixBus,A/C Sleeper (2+1),22:30,07:25,08h 55m,1815.18,7 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),18:00,02:00,08h 00m,1699.0,23 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Sleeper (2+1),23:50,08:00,08h 10m,899.0,30 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),22:05,06:10,08h 05m,1499.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),19:05,03:00,07h 55m,1499.0,29 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Fouji travels,Bharat Benz A/C Seater / Sleeper (2+2),20:15,03:30,07h 15m,2199.0,26 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:30,03:00,08h 30m,1520.0,35 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
KST Travels,A/C Seater / Sleeper (2+1),22:20,06:40,08h 20m,1699.0,34 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:15,05:45,09h 30m,1129.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),16:05,00:45,08h 40m,1499.0,18 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:10,04:25,07h 15m,1999.0,28 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SVD TRAVELS & TRANSPORT LLP,VE A/C Seater / Sleeper (2+1),20:00,03:30,07h 30m,2999.0,43 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Here Bus,AC Seater (2+2),22:35,06:45,08h 10m,1980.0,49 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Krishna Travels,A/C Seater / Sleeper (2+2),20:45,05:15,08h 30m,1699.0,40 Seats available,1.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
BT Travels,A/C Seater / Sleeper (2+1),22:25,06:50,08h 25m,574.0,38 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,899.0,31 Seats available,3.1,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,A/C Seater/Sleeper (2+1),20:30,05:00,08h 30m,1599.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
International Tourist Centre,AC Seater (2+2),22:30,07:30,09h 00m,2999.0,49 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
International Tourist Centre,AC Seater (2+2),08:35,16:30,07h 55m,1899.0,41 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Shishpal Bus Service,A/C Seater Push Back (2+2),20:00,05:15,09h 15m,989.0,32 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Apex Bus Travels,A/C Seater / Sleeper (2+2),15:00,23:00,08h 00m,2339.0,38 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
International Tourist Centre,VE A/C Seater / Sleeper (2+1),19:00,05:30,10h 30m,1799.0,48 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30,08:30,09h 00m,775.0,46 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Shishpal Bus Service,A/C Seater Push Back (2+2),23:10,07:20,08h 10m,1619.0,42 Seats available,1.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Apex Bus Travels,A/C Seater / Sleeper (2+2),15:00,23:00,08h 00m,1889.0,34 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Panwar tour and Travels,A/C Seater / Sleeper (2+1),23:55,07:40,07h 45m,1281.0,42 Seats available,1.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,A/C Seater/Sleeper (2+1),23:05,06:00,06h 55m,2999.0,42 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Apex Bus Travels,A/C Seater / Sleeper (2+2),23:00,06:00,07h 00m,1619.0,34 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),18:00,01:30,07h 30m,1699.0,21 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),20:15,04:00,07h 45m,2424.0,25 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
FlixBus,AC Seater (2+2),11:00,20:30,09h 30m,847.32,11 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),00:50,08:30,07h 40m,949.0,7 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
E Bus India,A/C Seater/Sleeper (2+1),14:00,22:00,08h 00m,3599.0,4 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,04:30,08h 30m,1599.0,26 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Khajuraho Travels,A/C Seater / Sleeper (2+1),20:16,04:36,08h 20m,1596.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
FlixBus,A/C Sleeper (2+1),19:30,06:00,10h 30m,1422.32,1 Seat available,4.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),19:30,03:35,08h 05m,2499.0,15 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Krishna Travels,A/C Seater/Sleeper (2+1),17:10,00:40,07h 30m,1599.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Ashok Tour And Travels,A/C Seater / Sleeper (2+1),21:05,06:25,09h 20m,1800.0,49 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:00,04:35,09h 35m,1779.0,38 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),16:15,01:35,09h 20m,2999.0,37 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),18:30,04:35,10h 05m,1899.0,36 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
International Tourist Centre,VE A/C Seater / Sleeper (2+1),14:00,01:00,11h 00m,3199.0,42 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Krishna Travels,A/C Seater / Sleeper (2+2),20:30,04:59,08h 29m,1999.0,45 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
KST Travels,A/C Seater / Sleeper (2+2),19:20,03:00,07h 40m,1659.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
FlixBus,AC Seater (2+2),23:00,07:40,08h 40m,570.54,17 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Shiv Mohan Travels,Deluxe AC Seater 2+2,18:30,05:11,10h 41m,1800.0,42 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),18:30,02:30,08h 00m,1800.0,38 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),18:40,03:10,08h 30m,1899.0,15 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
KN Nehra Travels,A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,1499.0,12 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Shree Saroj Travels,A/C Seater / Sleeper (2+2),21:40,04:15,06h 35m,1499.0,34 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
E Bus India,A/C Seater/Sleeper (2+1),17:30,02:00,08h 30m,1499.0,11 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater (2+2),10:20,17:50,07h 30m,799.0,27 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),20:30,04:00,07h 30m,1799.0,28 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
New India Travels,A/C Seater/Sleeper (2+1),21:40,03:45,06h 05m,1499.0,37 Seats available,1.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),00:00,07:25,07h 25m,2499.0,27 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Jagdamba tourism,A/C Seater/Sleeper (2+1),19:00,02:30,07h 30m,1599.0,15 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Travel Point World LLP,A/C Seater / Sleeper (2+2),20:00,05:00,09h 00m,2699.0,38 Seats available,1.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Chandani Travels,A/C Seater (2+2),22:15,05:30,07h 15m,499.0,31 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Royal Travels Hills,AC Seater (2+2),23:00,07:00,08h 00m,1999.0,45 Seats available,1.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:58,08:21,08h 23m,1999.0,24 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Shakmbhari Travels,A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,1594.0,28 Seats available,1.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),14:15,22:15,08h 00m,2899.0,27 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
New India Travels,A/C Seater/Sleeper (2+1),23:25,04:00,04h 35m,3000.0,56 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
River Tour And Travel,A/C Seater / Sleeper (2+2),17:00,01:30,08h 30m,1500.0,18 Seats available,2.1,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
International Tourist Centre,A/C Seater / Sleeper (2+2),19:00,04:45,09h 45m,899.0,32 Seats available,1.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),14:00,23:55,09h 55m,2699.0,5 Seats available,1.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Travel Point World LLP,A/C Seater / Sleeper (2+2),20:30,06:00,09h 30m,2699.0,40 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
River Tour And Travel,A/C Seater / Sleeper (2+2),18:45,03:15,08h 30m,1400.0,20 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Ashok Bus Service,VE A/C Sleeper (2+1),22:05,06:50,08h 45m,1519.0,34 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
KN Nehra Travels,A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,1499.0,31 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,1615.0,31 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Travel Point,A/C Seater / Sleeper (2+2),16:30,00:31,08h 01m,3256.0,50 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Krishna Travels,A/C Seater / Sleeper (2+2),19:00,03:29,08h 29m,2099.0,40 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Krishna Travels,A/C Seater / Sleeper (2+2),21:10,04:30,07h 20m,1999.0,45 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
